doc_id,title,target_section,found,section_title,page_start,page_end,quality_issue,notes
002422_科伦药业_2021年报,科伦药业,开发支出,yes,2.3 知识产权情况与分析,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002422_科伦药业_2021年报,科伦药业,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002422_科伦药业_2021年报,科伦药业,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002422_科伦药业_2022年报,科伦药业,会计政策,yes,25、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002422_科伦药业_2022年报,科伦药业,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002422_科伦药业_2022年报,科伦药业,开发支出,yes,（4） 合同履约成本本期摊销金额的说明,,,negative_keyword_hit;page_unavailable,"keyword:研发项目;positive:本期增加,本期减少,期初余额,期末余额;negative:流动资产,非流动资产;table"
002422_科伦药业_2022年报,科伦药业,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002422_科伦药业_2022年报,科伦药业,无形资产附注,yes,（3） 本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002422_科伦药业_2023年报,科伦药业,会计政策,yes,27、生物资产,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table"
002422_科伦药业_2023年报,科伦药业,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002422_科伦药业_2023年报,科伦药业,开发支出,yes,（4）合同履约成本本期摊销金额的说明,,,negative_keyword_hit;page_unavailable,"keyword:研发项目;positive:本期增加,本期减少,期初余额,期末余额;negative:流动资产,非流动资产;table"
002422_科伦药业_2023年报,科伦药业,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002422_科伦药业_2023年报,科伦药业,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002475_立讯精密_2021年报,立讯精密,会计政策,yes,2.借款费用资本化期间,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002475_立讯精密_2021年报,立讯精密,研发费用,yes,（三）研发与技术创新,,,no_positive_keyword;page_unavailable,keyword:研发投入;table;heading
002475_立讯精密_2021年报,立讯精密,开发支出,yes,（2）内部研究开发支出会计政策,,,low_score(26);negative_keyword_hit;page_unavailable,keyword:开发支出;positive:确认为无形资产;negative:资产负债表;table;heading;balance_sheet_penalty
002475_立讯精密_2021年报,立讯精密,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002475_立讯精密_2021年报,立讯精密,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002475_立讯精密_2022年报,立讯精密,会计政策,yes,23、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002475_立讯精密_2022年报,立讯精密,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002475_立讯精密_2022年报,立讯精密,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002475_立讯精密_2022年报,立讯精密,管理层讨论,yes,5、现金流,,,page_unavailable,"keyword:研发投入情况;positive:研发投入金额,研发人员数量,资本化的金额,资本化研发投入占研发投入的比例;table"
002475_立讯精密_2022年报,立讯精密,无形资产附注,yes,（3） 本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002475_立讯精密_2023年报,立讯精密,会计政策,yes,19、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002475_立讯精密_2023年报,立讯精密,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002475_立讯精密_2023年报,立讯精密,开发支出,yes,5、现金流,,,low_score(-2);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:研发项目;negative:流动资产,非流动资产;table"
002475_立讯精密_2023年报,立讯精密,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002475_立讯精密_2023年报,立讯精密,无形资产附注,yes,19、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002600_领益智造_2021年报,领益智造,会计政策,yes,（3）暂停资本化期间,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002600_领益智造_2021年报,领益智造,研发费用,yes,（1）深耕消费电子行业，实现稳健发展,,,page_unavailable,keyword:研发投入;positive:研发投入金额;table
002600_领益智造_2021年报,领益智造,开发支出,yes,（2）内部研究开发支出会计政策,,,low_score(14);negative_keyword_hit;page_unavailable,keyword:开发支出;positive:确认为无形资产;negative:资产负债表;heading;balance_sheet_penalty
002600_领益智造_2021年报,领益智造,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002600_领益智造_2021年报,领益智造,无形资产附注,yes,26、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002600_领益智造_2022年报,领益智造,会计政策,yes,（4）借款费用资本化金额的计算方法,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002600_领益智造_2022年报,领益智造,研发费用,yes,2、收入与成本,,,page_unavailable,keyword:研发投入;positive:研发投入金额;table
002600_领益智造_2022年报,领益智造,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002600_领益智造_2022年报,领益智造,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002600_领益智造_2022年报,领益智造,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002600_领益智造_2023年报,领益智造,会计政策,yes,28、油气资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
002600_领益智造_2023年报,领益智造,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002600_领益智造_2023年报,领益智造,开发支出,yes,2、收入与成本,,,page_unavailable,keyword:研发项目;positive:本期增加;table
002600_领益智造_2023年报,领益智造,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002600_领益智造_2023年报,领益智造,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002603_以岭药业_2021年报,以岭药业,会计政策,yes,18、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002603_以岭药业_2021年报,以岭药业,研发费用,yes,（四）研发投入情况,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,研发投入占营业收入比例;table;heading"
002603_以岭药业_2021年报,以岭药业,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002603_以岭药业_2021年报,以岭药业,管理层讨论,yes,（四）研发投入情况,,,page_unavailable,keyword:研发投入情况;positive:研发投入金额;table;heading
002603_以岭药业_2021年报,以岭药业,无形资产附注,yes,15、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002603_以岭药业_2022年报,以岭药业,会计政策,yes,18、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;note"
002603_以岭药业_2022年报,以岭药业,研发费用,yes,（四）研发投入情况,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,研发投入占营业收入比例;table;heading"
002603_以岭药业_2022年报,以岭药业,开发支出,yes,（7）开发支出,,,page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;table;heading;note"
002603_以岭药业_2022年报,以岭药业,管理层讨论,yes,（四）研发投入情况,,,page_unavailable,keyword:研发投入情况;positive:研发投入金额;table;heading
002603_以岭药业_2022年报,以岭药业,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002603_以岭药业_2023年报,以岭药业,会计政策,yes,17、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table;note"
002603_以岭药业_2023年报,以岭药业,研发费用,yes,（四）研发投入情况,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,研发投入占营业收入比例;table;heading"
002603_以岭药业_2023年报,以岭药业,开发支出,yes,（2）无形资产的减值测试情况,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额;negative:流动资产,非流动资产;table"
002603_以岭药业_2023年报,以岭药业,管理层讨论,yes,（四）研发投入情况,,,page_unavailable,keyword:研发投入情况;positive:研发投入金额;table;heading
002603_以岭药业_2023年报,以岭药业,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:开发支出转入,内部研发,本期增加,本期减少,减值准备;table;heading"
002821_凯莱英_2021年报,凯莱英,会计政策,yes,13、长期股权投资,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,开发支出;table"
002821_凯莱英_2021年报,凯莱英,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002821_凯莱英_2021年报,凯莱英,开发支出,yes,（五）完成境外上市外资股（H股）发行上市工作,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002821_凯莱英_2021年报,凯莱英,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002821_凯莱英_2021年报,凯莱英,无形资产附注,yes,14、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading;note"
002821_凯莱英_2022年报,凯莱英,会计政策,yes,2、母公司资产负债表,,,page_unavailable,keyword:无形资产;positive:开发支出;table
002821_凯莱英_2022年报,凯莱英,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002821_凯莱英_2022年报,凯莱英,开发支出,yes,4、生物大分子,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002821_凯莱英_2022年报,凯莱英,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002821_凯莱英_2022年报,凯莱英,无形资产附注,yes,14、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002821_凯莱英_2023年报,凯莱英,会计政策,yes,五、重要会计政策及会计估计,,,page_unavailable,keyword:重要会计政策及会计估计;positive:资本化条件;table;heading
002821_凯莱英_2023年报,凯莱英,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002821_凯莱英_2023年报,凯莱英,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002821_凯莱英_2023年报,凯莱英,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002821_凯莱英_2023年报,凯莱英,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002916_深南电路_2021年报,深南电路,会计政策,yes,22、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002916_深南电路_2021年报,深南电路,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002916_深南电路_2021年报,深南电路,开发支出,yes,5、研发实力不断提升，助力业务拓展,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002916_深南电路_2021年报,深南电路,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002916_深南电路_2021年报,深南电路,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002916_深南电路_2022年报,深南电路,会计政策,yes,22、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002916_深南电路_2022年报,深南电路,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading;note"
002916_深南电路_2022年报,深南电路,开发支出,yes,5、研发创新能力稳步提升，关键产品技术实现突破,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002916_深南电路_2022年报,深南电路,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002916_深南电路_2022年报,深南电路,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002916_深南电路_2023年报,深南电路,会计政策,yes,22、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading;note"
002916_深南电路_2023年报,深南电路,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading;note"
002916_深南电路_2023年报,深南电路,开发支出,yes,（5）研发创新能力稳步提升，关键产品技术实现突破,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
002916_深南电路_2023年报,深南电路,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
002916_深南电路_2023年报,深南电路,无形资产附注,yes,18、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002938_鹏鼎控股_2021年报,鹏鼎控股,会计政策,yes,16、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;note"
002938_鹏鼎控股_2021年报,鹏鼎控股,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002938_鹏鼎控股_2021年报,鹏鼎控股,开发支出,yes,3、合并利润表,,,low_score(8);negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;negative:流动资产,非流动资产,资产总计;table"
002938_鹏鼎控股_2021年报,鹏鼎控股,管理层讨论,yes,第三节管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
002938_鹏鼎控股_2021年报,鹏鼎控股,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002938_鹏鼎控股_2022年报,鹏鼎控股,会计政策,yes,17、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;note"
002938_鹏鼎控股_2022年报,鹏鼎控股,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002938_鹏鼎控股_2022年报,鹏鼎控股,开发支出,yes,3、合并利润表,,,low_score(8);negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;negative:流动资产,非流动资产,资产总计;table"
002938_鹏鼎控股_2022年报,鹏鼎控股,管理层讨论,yes,第三节 管理层讨论与分析,,,low_score(22);negative_keyword_hit;no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;negative:董事长;table;heading
002938_鹏鼎控股_2022年报,鹏鼎控股,无形资产附注,yes,（3） 本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
002938_鹏鼎控股_2023年报,鹏鼎控股,会计政策,yes,17、固定资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,资本化条件,开发支出;table;note"
002938_鹏鼎控股_2023年报,鹏鼎控股,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入资本化的金额,资本化研发投入占研发投入的比例,研发投入占营业收入比例;table;heading"
002938_鹏鼎控股_2023年报,鹏鼎控股,开发支出,yes,3、合并利润表,,,low_score(16);negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;negative:流动资产,非流动资产,资产总计;table;note"
002938_鹏鼎控股_2023年报,鹏鼎控股,管理层讨论,yes,第三节 管理层讨论与分析,,,low_score(22);negative_keyword_hit;no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;negative:董事长;table;heading
002938_鹏鼎控股_2023年报,鹏鼎控股,无形资产附注,yes,15、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300015_爱尔眼科_2021年报,爱尔眼科,会计政策,yes,27、生物资产,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;note"
300015_爱尔眼科_2021年报,爱尔眼科,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300015_爱尔眼科_2021年报,爱尔眼科,开发支出,yes,4、研发投入,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
300015_爱尔眼科_2021年报,爱尔眼科,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
300015_爱尔眼科_2021年报,爱尔眼科,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300015_爱尔眼科_2022年报,爱尔眼科,会计政策,yes,27、生物资产,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;note"
300015_爱尔眼科_2022年报,爱尔眼科,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300015_爱尔眼科_2022年报,爱尔眼科,开发支出,yes,5、加大新技术的临床应用，满足患者多元化需求,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
300015_爱尔眼科_2022年报,爱尔眼科,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
300015_爱尔眼科_2022年报,爱尔眼科,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300015_爱尔眼科_2023年报,爱尔眼科,会计政策,yes,24、固定资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table"
300015_爱尔眼科_2023年报,爱尔眼科,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300015_爱尔眼科_2023年报,爱尔眼科,开发支出,yes,5、现金流,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
300015_爱尔眼科_2023年报,爱尔眼科,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
300015_爱尔眼科_2023年报,爱尔眼科,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300122_智飞生物_2021年报,智飞生物,会计政策,yes,18、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出"
300122_智飞生物_2021年报,智飞生物,研发费用,yes,（四）公司经营情况概述,,,page_unavailable,keyword:研发投入;positive:研发投入金额;table
300122_智飞生物_2021年报,智飞生物,开发支出,yes,4、研发投入,,,page_unavailable,keyword:研发项目;positive:本期减少;table
300122_智飞生物_2021年报,智飞生物,管理层讨论,yes,第三节 管理层讨论与分析,,,page_unavailable,keyword:管理层讨论与分析;positive:研发投入金额;table;heading
300122_智飞生物_2021年报,智飞生物,无形资产附注,yes,12、无形资产,,,page_unavailable,"keyword:无形资产;positive:开发支出转入,内部研发,本期增加,本期减少,减值准备;table;heading"
300122_智飞生物_2022年报,智飞生物,会计政策,yes,18、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出"
300122_智飞生物_2022年报,智飞生物,研发费用,yes,1、潜心研发，加速产品创新,,,page_unavailable,keyword:研发投入;positive:研发投入金额;table
300122_智飞生物_2022年报,智飞生物,开发支出,yes,1、产品研发不达预期的风险,,,no_positive_keyword;page_unavailable,keyword:在研项目;table
