doc_id,title,target_section,found,section_title,page_start,page_end,quality_issue,notes
300122_智飞生物_2022年报,智飞生物,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
300122_智飞生物_2022年报,智飞生物,无形资产附注,yes,12、无形资产,,,page_unavailable,"keyword:无形资产;positive:开发支出转入,内部研发,本期增加,本期减少,减值准备;table;heading"
300122_智飞生物_2023年报,智飞生物,会计政策,yes,18、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,资本化条件,开发支出;note"
300122_智飞生物_2023年报,智飞生物,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300122_智飞生物_2023年报,智飞生物,开发支出,yes,（2） 商誉所在资产组或资产组组合的相关信息,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,期初余额,期末余额;negative:流动资产,非流动资产;table"
300122_智飞生物_2023年报,智飞生物,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
300122_智飞生物_2023年报,智飞生物,无形资产附注,yes,13、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300136_信维通信_2021年报,信维通信,会计政策,yes,2.借款费用资本化期间,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
300136_信维通信_2021年报,信维通信,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300136_信维通信_2021年报,信维通信,开发支出,yes,（2）内部研究开发支出会计政策,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:确认为无形资产,转入当期损益;negative:资产负债表;table;heading;balance_sheet_penalty"
300136_信维通信_2021年报,信维通信,管理层讨论,yes,目录,,,low_score(-6);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:管理层讨论与分析;negative:公司简介,联系方式;table"
300136_信维通信_2021年报,信维通信,无形资产附注,yes,26、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300136_信维通信_2022年报,信维通信,会计政策,yes,2.借款费用资本化期间,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
300136_信维通信_2022年报,信维通信,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300136_信维通信_2022年报,信维通信,开发支出,yes,（2） 内部研究开发支出会计政策,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:确认为无形资产,转入当期损益;negative:资产负债表;table;heading;balance_sheet_penalty"
300136_信维通信_2022年报,信维通信,管理层讨论,yes,目 录,,,low_score(-6);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:管理层讨论与分析;negative:公司简介,联系方式;table"
300136_信维通信_2022年报,信维通信,无形资产附注,yes,（3） 本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300136_信维通信_2023年报,信维通信,会计政策,yes,26、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table;heading"
300136_信维通信_2023年报,信维通信,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300136_信维通信_2023年报,信维通信,开发支出,yes,3、合并利润表,,,low_score(8);negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;negative:流动资产,非流动资产,资产总计;table"
300136_信维通信_2023年报,信维通信,管理层讨论,yes,目录,,,low_score(-6);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:管理层讨论与分析;negative:公司简介,联系方式;table"
300136_信维通信_2023年报,信维通信,无形资产附注,yes,（3） 本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300142_沃森生物_2021年报,沃森生物,会计政策,yes,26、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
300142_沃森生物_2021年报,沃森生物,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300142_沃森生物_2021年报,沃森生物,开发支出,yes,5、现金流,,,page_unavailable,keyword:研发项目;positive:期末余额;table
300142_沃森生物_2021年报,沃森生物,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
300142_沃森生物_2021年报,沃森生物,无形资产附注,yes,（3）本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300142_沃森生物_2022年报,沃森生物,会计政策,yes,26、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
300142_沃森生物_2022年报,沃森生物,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300142_沃森生物_2022年报,沃森生物,开发支出,yes,（2） 未办妥产权证书的土地使用权情况,,,page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;table;heading"
300142_沃森生物_2022年报,沃森生物,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
300142_沃森生物_2022年报,沃森生物,无形资产附注,yes,26、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300142_沃森生物_2023年报,沃森生物,会计政策,yes,26、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
300142_沃森生物_2023年报,沃森生物,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300142_沃森生物_2023年报,沃森生物,开发支出,yes,5、现金流,,,page_unavailable,keyword:研发项目;positive:期末余额;table
300142_沃森生物_2023年报,沃森生物,管理层讨论,yes,目录,,,low_score(-6);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:管理层讨论与分析;negative:公司简介,联系方式;table"
300142_沃森生物_2023年报,沃森生物,无形资产附注,yes,26、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300347_泰格医药_2021年报,泰格医药,会计政策,yes,18、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
300347_泰格医药_2021年报,泰格医药,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300347_泰格医药_2021年报,泰格医药,开发支出,yes,二、报告期内公司从事的主要业务,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
300347_泰格医药_2021年报,泰格医药,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
300347_泰格医药_2021年报,泰格医药,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300347_泰格医药_2022年报,泰格医药,会计政策,yes,18、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
300347_泰格医药_2022年报,泰格医药,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300347_泰格医药_2022年报,泰格医药,开发支出,yes,4、广泛、优质且忠诚的客户基础,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
300347_泰格医药_2022年报,泰格医药,管理层讨论,yes,第三节管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
300347_泰格医药_2022年报,泰格医药,无形资产附注,yes,18、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300347_泰格医药_2023年报,泰格医药,会计政策,yes,18、借款费用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;heading"
300347_泰格医药_2023年报,泰格医药,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300347_泰格医药_2023年报,泰格医药,开发支出,yes,（2）临床试验相关服务及实验室服务,,,no_positive_keyword;page_unavailable,keyword:在研项目;table
300347_泰格医药_2023年报,泰格医药,管理层讨论,yes,第三节管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
300347_泰格医药_2023年报,泰格医药,无形资产附注,yes,19、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300454_深信服_2021年报,深信服,会计政策,yes,18、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;note"
300454_深信服_2021年报,深信服,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300454_深信服_2021年报,深信服,开发支出,yes,3.生产模式,,,low_score(26);no_positive_keyword;page_unavailable,keyword:研发项目
300454_深信服_2021年报,深信服,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
300454_深信服_2021年报,深信服,无形资产附注,yes,（1）无形资产情况,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300454_深信服_2022年报,深信服,会计政策,yes,18、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;note"
300454_深信服_2022年报,深信服,研发费用,yes,（四）研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300454_深信服_2022年报,深信服,开发支出,yes,3、生产模式,,,low_score(26);no_positive_keyword;page_unavailable,keyword:研发项目
300454_深信服_2022年报,深信服,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
300454_深信服_2022年报,深信服,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:本期增加,本期减少,减值准备,累计摊销,期末余额;table;heading"
300454_深信服_2023年报,深信服,会计政策,yes,五、重要会计政策及会计估计,,,page_unavailable,keyword:重要会计政策及会计估计;positive:资本化条件;table;heading
300454_深信服_2023年报,深信服,研发费用,yes,公司研发人员构成发生重大变化的原因及影响,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table"
300454_深信服_2023年报,深信服,开发支出,yes,3、生产模式,,,low_score(26);no_positive_keyword;page_unavailable,keyword:研发项目
300454_深信服_2023年报,深信服,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;table;heading
300454_深信服_2023年报,深信服,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
300759_康龙化成_2021年报,康龙化成,会计政策,yes,18、生物资产,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table"
300759_康龙化成_2021年报,康龙化成,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300759_康龙化成_2021年报,康龙化成,开发支出,yes,2、CMC（小分子CDMO）服务,,,low_score(26);no_positive_keyword;page_unavailable,keyword:研发项目
300759_康龙化成_2021年报,康龙化成,管理层讨论,yes,（7）公司报告期内业务、产品或服务发生重大变化或调整有关情况,,,page_unavailable,"keyword:管理层讨论与分析;positive:研发投入金额,研发人员数量,资本化的金额;table"
300759_康龙化成_2021年报,康龙化成,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading;note"
300759_康龙化成_2022年报,康龙化成,会计政策,yes,17、生物资产,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table"
300759_康龙化成_2022年报,康龙化成,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300759_康龙化成_2022年报,康龙化成,开发支出,yes,（1）贯穿整个新药研发过程和商业化阶段的全面化学技术平台,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
300759_康龙化成_2022年报,康龙化成,管理层讨论,yes,（7） 公司报告期内业务、产品或服务发生重大变化或调整有关情况,,,page_unavailable,"keyword:管理层讨论与分析;positive:研发投入金额,研发人员数量,资本化的金额;table"
300759_康龙化成_2022年报,康龙化成,无形资产附注,yes,17、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading;note"
300759_康龙化成_2023年报,康龙化成,会计政策,yes,15、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table"
300759_康龙化成_2023年报,康龙化成,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300759_康龙化成_2023年报,康龙化成,开发支出,yes,（2）贯穿新药研发整个阶段的药物代谢动力学研发服务平台,,,no_positive_keyword;page_unavailable,keyword:研发项目;table
300759_康龙化成_2023年报,康龙化成,管理层讨论,yes,（7） 公司报告期内业务、产品或服务发生重大变化或调整有关情况,,,page_unavailable,"keyword:管理层讨论与分析;positive:研发投入金额,研发人员数量,资本化的金额;table"
300759_康龙化成_2023年报,康龙化成,无形资产附注,yes,18、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading;note"
300760_迈瑞医疗_2021年报,迈瑞医疗,会计政策,yes,17、固定资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;table;note"
300760_迈瑞医疗_2021年报,迈瑞医疗,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300760_迈瑞医疗_2021年报,迈瑞医疗,开发支出,yes,17、开发支出,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;negative:资产负债表;table;heading;note;balance_sheet_penalty"
300760_迈瑞医疗_2021年报,迈瑞医疗,管理层讨论,yes,目 录,,,low_score(-6);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:管理层讨论与分析;negative:公司简介,联系方式;table"
300760_迈瑞医疗_2021年报,迈瑞医疗,无形资产附注,yes,16、无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading;note"
300760_迈瑞医疗_2022年报,迈瑞医疗,会计政策,yes,19、在建工程,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;note"
300760_迈瑞医疗_2022年报,迈瑞医疗,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300760_迈瑞医疗_2022年报,迈瑞医疗,开发支出,yes,17、开发支出,,,negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:本期增加,本期减少,期初余额,期末余额,内部开发支出;negative:资产负债表;table;heading;balance_sheet_penalty"
300760_迈瑞医疗_2022年报,迈瑞医疗,管理层讨论,yes,目 录,,,low_score(-6);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:管理层讨论与分析;negative:公司简介,联系方式;table"
300760_迈瑞医疗_2022年报,迈瑞医疗,无形资产附注,yes,12、投资性房地产,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;note"
300760_迈瑞医疗_2023年报,迈瑞医疗,会计政策,yes,19、固定资产,,,page_unavailable,"keyword:无形资产;positive:研究阶段,开发阶段,资本化条件,达到预定用途,开发支出;table;note"
300760_迈瑞医疗_2023年报,迈瑞医疗,研发费用,yes,4、研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入金额,资本化的金额,研发投入占营业收入比例;table;heading"
300760_迈瑞医疗_2023年报,迈瑞医疗,开发支出,yes,（b）开发支出资本化,,,no_positive_keyword;page_unavailable,keyword:开发支出;table;heading;note
300760_迈瑞医疗_2023年报,迈瑞医疗,管理层讨论,yes,目 录,,,low_score(-6);negative_keyword_hit;no_positive_keyword;page_unavailable,"keyword:管理层讨论与分析;negative:公司简介,联系方式;table"
300760_迈瑞医疗_2023年报,迈瑞医疗,无形资产附注,yes,12、其他非流动金融资产,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;note"
600161_天坛生物_2021年报,天坛生物,会计政策,yes,√适用 □不适用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;heading"
600161_天坛生物_2021年报,天坛生物,研发费用,yes,4. 研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入合计,本期费用化研发投入,本期资本化研发投入;table;heading"
600161_天坛生物_2021年报,天坛生物,开发支出,yes,(2).主要研发项目基本情况,,,no_positive_keyword;page_unavailable,keyword:研发项目;table;heading;note
600161_天坛生物_2021年报,天坛生物,管理层讨论,yes,4. 研发投入,,,page_unavailable,keyword:研发投入情况;positive:研发人员数量;table;heading
600161_天坛生物_2021年报,天坛生物,无形资产附注,yes,(3).本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
600161_天坛生物_2022年报,天坛生物,会计政策,yes,√适用 □不适用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,开发支出;table;heading"
600161_天坛生物_2022年报,天坛生物,研发费用,yes,4. 研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入合计,本期费用化研发投入,本期资本化研发投入;table;heading"
600161_天坛生物_2022年报,天坛生物,开发支出,yes,(2).主要研发项目基本情况,,,no_positive_keyword;page_unavailable,keyword:研发项目;table;heading;note
600161_天坛生物_2022年报,天坛生物,管理层讨论,yes,4. 研发投入,,,page_unavailable,keyword:研发投入情况;positive:研发人员数量;table;heading
600161_天坛生物_2022年报,天坛生物,无形资产附注,yes,26、 无形资产,,,page_unavailable,"keyword:无形资产;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
600161_天坛生物_2023年报,天坛生物,会计政策,yes,√适用 □不适用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件;table;heading"
600161_天坛生物_2023年报,天坛生物,研发费用,yes,4. 研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入合计,本期费用化研发投入,本期资本化研发投入;table;heading"
600161_天坛生物_2023年报,天坛生物,开发支出,yes,(2).主要研发项目基本情况,,,no_positive_keyword;page_unavailable,keyword:研发项目;table;heading;note
600161_天坛生物_2023年报,天坛生物,管理层讨论,yes,4. 研发投入,,,page_unavailable,keyword:研发投入情况;positive:研发人员数量;table;heading
600161_天坛生物_2023年报,天坛生物,无形资产附注,yes,(4).在建工程的减值测试情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table"
600183_生益科技_2021年报,生益科技,会计政策,yes,3. 借款费用资本化金额的计算方法,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途;heading"
600183_生益科技_2021年报,生益科技,研发费用,yes,4. 研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入合计,本期费用化研发投入,本期资本化研发投入;table;heading"
600183_生益科技_2021年报,生益科技,开发支出,yes,合并现金流量表,,,low_score(16);negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;negative:流动资产,非流动资产,资产总计;table;note"
600183_生益科技_2021年报,生益科技,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
600183_生益科技_2021年报,生益科技,无形资产附注,yes,(3).本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
600183_生益科技_2022年报,生益科技,会计政策,yes,26. 生物资产,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,内部研究开发,资本化条件,达到预定用途"
600183_生益科技_2022年报,生益科技,研发费用,yes,4. 研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入合计,本期费用化研发投入,本期资本化研发投入;table;heading"
600183_生益科技_2022年报,生益科技,开发支出,yes,合并利润表,,,low_score(16);negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;negative:流动资产,非流动资产,资产总计;table;note"
600183_生益科技_2022年报,生益科技,管理层讨论,yes,第三节 管理层讨论与分析,,,no_positive_keyword;page_unavailable,keyword:管理层讨论与分析;heading
600183_生益科技_2022年报,生益科技,无形资产附注,yes,(3).本期计提在建工程减值准备情况,,,page_unavailable,"keyword:减值准备;positive:内部研发,本期增加,本期减少,减值准备,累计摊销;table;heading"
600183_生益科技_2023年报,生益科技,会计政策,yes,√适用 □不适用,,,page_unavailable,"keyword:资本化;positive:研究阶段,开发阶段,资本化条件,达到预定用途,开发支出;table;heading"
600183_生益科技_2023年报,生益科技,研发费用,yes,4. 研发投入,,,page_unavailable,"keyword:研发投入;positive:研发投入合计,本期费用化研发投入,本期资本化研发投入;table;heading"
600183_生益科技_2023年报,生益科技,开发支出,yes,合并利润表,,,low_score(16);negative_keyword_hit;page_unavailable,"keyword:开发支出;positive:期初余额,期末余额;negative:流动资产,非流动资产,资产总计;table;note"
